year,county,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LATITUDE,LONGITUDE
2017,Santa Clara,El Camino Hospital,106430763,Stomach,,5,37.36779,-122.07801
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Brain,,17,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Breast,,179,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Colon,,61,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Liver,,5,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Lung,,25,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Pancreas,,9,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Prostate,,30,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Rectum,,16,37.25116,-121.9449
2017,Santa Clara,Good Samaritan Hospital – San Jose,106430779,Stomach,,3,37.25116,-121.9449
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Bladder,,4,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Breast,,185,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Colon,,60,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Liver,,12,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Pancreas,,10,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Prostate,,1,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Rectum,,12,37.23924,-121.80269
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Bladder,,11,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Breast,,359,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Colon,,67,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Esophagus,,8,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Liver,,3,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Lung,,50,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Pancreas,,1,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Prostate,,110,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Rectum,,21,37.334597,-121.995774
2017,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Stomach,,1,37.334597,-121.995774
2017,Santa Clara,O’Connor Hospital,106430837,Brain,,4,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Breast,,34,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Colon,,23,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Liver,,3,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Lung,,18,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Pancreas,,4,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Prostate,,1,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Rectum,,11,37.32714,-121.93727
2017,Santa Clara,O’Connor Hospital,106430837,Stomach,,3,37.32714,-121.93727
2017,Santa Clara,Regional Medical of San Jose,106430705,Brain,,6,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Breast,,26,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Colon,,20,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Liver,,2,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Lung,,9,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Prostate,,3,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Rectum,,13,37.36332,-121.84837
2017,Santa Clara,Regional Medical of San Jose,106430705,Stomach,,6,37.36332,-121.84837
2017,Santa Clara,Saint Louise Regional Hospital,106434138,Breast,,27,37.03731,-121.57411
2017,Santa Clara,Saint Louise Regional Hospital,106434138,Colon,,8,37.03731,-121.57411
2017,Santa Clara,Saint Louise Regional Hospital,106434138,Prostate,,2,37.03731,-121.57411
2017,Santa Clara,Saint Louise Regional Hospital,106434138,Rectum,,7,37.03731,-121.57411
2017,Santa Clara,Saint Louise Regional Hospital,106434138,Stomach,,1,37.03731,-121.57411
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Bladder,,9,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Brain,,17,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Breast,,126,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Colon,,46,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Esophagus,,2,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Liver,,5,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Lung,,10,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Pancreas,,4,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Prostate,,23,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Rectum,,18,37.31346,-121.93202
2017,Santa Clara,Santa Clara Valley Medical Center,106430883,Stomach,,7,37.31346,-121.93202
2017,Santa Clara,Stanford Health Care,106430905,Bladder,,74,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Brain,,101,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Breast,,561,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Colon,,99,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Esophagus,,48,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Liver,,137,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Lung,,131,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Pancreas,,73,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Prostate,,215,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Rectum,,103,37.43342,-122.17827
2017,Santa Clara,Stanford Health Care,106430905,Stomach,,45,37.43342,-122.17827
2017,Santa Cruz,Dominican Hospital,106440755,Bladder,,6,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Brain,,16,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Breast,,41,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Colon,,19,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Liver,,2,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Lung,,17,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Prostate,,21,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Rectum,,6,36.98806,-121.98489
2017,Santa Cruz,Dominican Hospital,106440755,Stomach,,1,36.98806,-121.98489
2017,Santa Cruz,Watsonville Community Hospital,106444013,Breast,,23,36.92839,-121.79173
2017,Santa Cruz,Watsonville Community Hospital,106444013,Colon,,9,36.92839,-121.79173
2017,Santa Cruz,Watsonville Community Hospital,106444013,Prostate,,1,36.92839,-121.79173
2017,Santa Cruz,Watsonville Community Hospital,106444013,Rectum,,1,36.92839,-121.79173
2017,Santa Cruz,Watsonville Community Hospital,106444013,Stomach,,1,36.92839,-121.79173
2017,Shasta,Mercy Medical Center – Redding,106450949,Brain,,26,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Breast,,27,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Colon,,27,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Liver,,2,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Lung,,22,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Pancreas,,2,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Prostate,,26,40.57204,-122.39742
2017,Shasta,Mercy Medical Center – Redding,106450949,Rectum,,5,40.57204,-122.39742
2017,Shasta,Patients’ Hospital of Redding,106454013,Breast,,79,40.58563,-122.41632
2017,Shasta,Shasta Regional Medical Center,106450940,Colon,,10,40.5855423,-122.3862952
2017,Shasta,Shasta Regional Medical Center,106450940,Liver,,1,40.5855423,-122.3862952
2017,Shasta,Shasta Regional Medical Center,106450940,Lung,,9,40.5855423,-122.3862952
2017,Shasta,Shasta Regional Medical Center,106450940,Pancreas,,1,40.5855423,-122.3862952
2017,Shasta,Shasta Regional Medical Center,106450940,Rectum,,2,40.5855423,-122.3862952
2017,Shasta,Shasta Regional Medical Center,106450940,Stomach,,1,40.5855423,-122.3862952
2017,Siskiyou,Fairchild Medical Center,106474007,Breast,,13,41.71865,-122.64353
2017,Siskiyou,Fairchild Medical Center,106474007,Colon,,5,41.71865,-122.64353
2017,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Breast,,3,41.31896,-122.323
2017,Siskiyou,Mercy Medical Center Mt. Shasta,106470871,Colon,,4,41.31896,-122.323
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Bladder,,3,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Breast,,272,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Colon,,41,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Esophagus,,3,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Lung,,18,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Prostate,,1,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Rehabilitation Center Vallejo,106480989,Rectum,,20,38.12839,-122.24761
2017,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Bladder,,4,38.3894968,-121.9373177
2017,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Brain,,17,38.3894968,-121.9373177
2017,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Colon,,17,38.3894968,-121.9373177
2017,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Liver,,1,38.3894968,-121.9373177
2017,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Prostate,,1,38.3894968,-121.9373177
2017,Solano,North Bay Medical Center,106481357,Brain,,10,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Breast,,50,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Colon,,20,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Lung,,4,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Pancreas,,1,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Prostate,,1,38.26097,-122.05076
2017,Solano,North Bay Medical Center,106481357,Rectum,,1,38.26097,-122.05076
2017,Solano,Sutter Solano Medical Center,106481094,Breast,,52,38.13117,-122.23912
2017,Solano,Sutter Solano Medical Center,106481094,Colon,,21,38.13117,-122.23912
2017,Solano,Sutter Solano Medical Center,106481094,Lung,,1,38.13117,-122.23912
2017,Solano,Sutter Solano Medical Center,106481094,Prostate,,2,38.13117,-122.23912
2017,Solano,Sutter Solano Medical Center,106481094,Rectum,,12,38.13117,-122.23912
2017,Solano,Sutter Solano Medical Center,106481094,Stomach,,1,38.13117,-122.23912
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Bladder,,5,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Breast,,146,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Colon,,30,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Liver,,1,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Prostate,,2,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Rectum,,3,38.47087,-122.73119
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Stomach,,1,38.47087,-122.73119
2017,Sonoma,Petaluma Valley Hospital,106491001,Breast,,4,38.25323,-122.63302
2017,Sonoma,Petaluma Valley Hospital,106491001,Colon,,2,38.25323,-122.63302
2017,Sonoma,Petaluma Valley Hospital,106491001,Rectum,,5,38.25323,-122.63302
2017,Sonoma,Petaluma Valley Hospital,106491001,Stomach,,1,38.25323,-122.63302
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Brain,,18,38.44304,-122.70114
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Breast,,144,38.44304,-122.70114
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Colon,,11,38.44304,-122.70114
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Lung,,3,38.44304,-122.70114
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Prostate,,14,38.44304,-122.70114
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Rectum,,2,38.44304,-122.70114
2017,Sonoma,Sonoma Valley Hospital,106491076,Colon,,5,38.28841,-122.46524
2017,Sonoma,Sonoma Valley Hospital,106491076,Rectum,,1,38.28841,-122.46524
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Breast,,76,38.49636,-122.7514
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Colon,,19,38.49636,-122.7514
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Esophagus,,3,38.49636,-122.7514
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Lung,,3,38.49636,-122.7514
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Rectum,,11,38.49636,-122.7514
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Stomach,,1,38.49636,-122.7514
2017,Stanislaus,Doctors Medical Center,106500852,Bladder,,2,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Brain,,14,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Breast,,163,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Colon,,42,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Liver,,4,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Lung,,14,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Pancreas,,6,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Prostate,,35,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Rectum,,22,37.66439,-120.99631
2017,Stanislaus,Doctors Medical Center,106500852,Stomach,,4,37.66439,-120.99631
2017,Stanislaus,Emanuel Medical Center,106500867,Breast,,46,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Colon,,26,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Liver,,3,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Pancreas,,1,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Prostate,,1,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Rectum,,17,37.51052,-120.83966
2017,Stanislaus,Emanuel Medical Center,106500867,Stomach,,1,37.51052,-120.83966
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Bladder,,1,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Brain,,13,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Breast,,150,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Colon,,42,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Esophagus,,1,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Liver,,2,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Lung,,9,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Pancreas,,6,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Prostate,,4,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Rectum,,17,37.66727,-120.97546
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Stomach,,2,37.66727,-120.97546
2017,Stanislaus,Oak Valley District Hospital,106500967,Breast,,4,37.75782,-120.86031
2017,Stanislaus,Oak Valley District Hospital,106500967,Colon,,3,37.75782,-120.86031
2017,Stanislaus,Oak Valley District Hospital,106500967,Rectum,,1,37.75782,-120.86031
2017,Stanislaus,Stanislaus Surgical Hospital,106504038,Breast,,6,37.66395,-120.95756
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Breast,,82,39.13216,-121.61354
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Colon,,6,39.13216,-121.61354
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Rectum,,2,39.13216,-121.61354
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Breast,,6,40.1495,-122.21887
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Colon,,7,40.1495,-122.21887
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Liver,,1,40.1495,-122.21887
2017,Tulare,Kaweah Delta Medical Center,106540734,Breast,,124,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Colon,,37,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Liver,,2,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Lung,,3,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Pancreas,,2,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Prostate,,23,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Rectum,,16,36.32753,-119.29345
2017,Tulare,Kaweah Delta Medical Center,106540734,Stomach,,8,36.32753,-119.29345
2017,Tulare,Sierra View Medical Center,106540798,Breast,,42,36.06948,-119.02727
2017,Tulare,Sierra View Medical Center,106540798,Colon,,10,36.06948,-119.02727
2017,Tulare,Sierra View Medical Center,106540798,Rectum,,2,36.06948,-119.02727
2017,Tulare,Tulare Regional Medical Center,106540816,Breast,,2,36.22217,-119.33775
2017,Tulare,Tulare Regional Medical Center,106540816,Colon,,1,36.22217,-119.33775
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Breast,,69,37.98811,-120.36965
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Colon,,6,37.98811,-120.36965
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Rectum,,2,37.98811,-120.36965
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Bladder,,4,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Brain,,9,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Breast,,160,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Colon,,41,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Liver,,1,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Lung,,18,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Pancreas,,2,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Prostate,,69,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Rectum,,17,34.274589,-119.258124
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Stomach,,1,34.274589,-119.258124
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Bladder,,2,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Brain,,17,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Breast,,140,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Colon,,40,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Liver,,8,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Lung,,19,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Pancreas,,6,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Prostate,,48,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Rectum,,16,34.20539,-118.89297
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Stomach,,1,34.20539,-118.89297
2017,Ventura,Ojai Valley Community Hospital,106560501,Colon,,2,34.44221,-119.26311
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Breast,,41,34.24177,-119.018
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Colon,,13,34.24177,-119.018
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Pancreas,,1,34.24177,-119.018
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Rectum,,2,34.24177,-119.018
2017,Ventura,Saint John’s Regional Medical Center,106560529,Bladder,,2,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Brain,,5,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Breast,,84,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Colon,,29,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Liver,,1,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Lung,,22,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Prostate,,14,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Rectum,,15,34.21687,-119.15819
2017,Ventura,Saint John’s Regional Medical Center,106560529,Stomach,,1,34.21687,-119.15819
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Brain,,3,34.28945,-118.74405
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Breast,,6,34.28945,-118.74405
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Colon,,14,34.28945,-118.74405
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Liver,,1,34.28945,-118.74405
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Pancreas,,1,34.28945,-118.74405
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Rectum,,3,34.28945,-118.74405
2017,Ventura,Ventura County Medical Center,106560481,Brain,,4,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Breast,,59,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Colon,,12,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Esophagus,,2,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Liver,,8,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Pancreas,,4,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Prostate,,14,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Rectum,,10,34.27634,-119.2517
2017,Ventura,Ventura County Medical Center,106560481,Stomach,,3,34.27634,-119.2517
2017,Yolo,Sutter Davis Hospital,106574010,Breast,,16,38.56154,-121.77244
2017,Yolo,Sutter Davis Hospital,106574010,Colon,,2,38.56154,-121.77244
2017,Yolo,Sutter Davis Hospital,106574010,Prostate,,2,38.56154,-121.77244
2017,Yolo,Sutter Davis Hospital,106574010,Rectum,,1,38.56154,-121.77244
2017,Yolo,Woodland Memorial Hospital,106571086,Breast,,42,38.66284,-121.7933
2017,Yolo,Woodland Memorial Hospital,106571086,Colon,,6,38.66284,-121.7933
2017,Yolo,Woodland Memorial Hospital,106571086,Rectum,,6,38.66284,-121.7933
2017,Yuba,Rideout Memorial Hospital,106580996,Bladder,,1,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Brain,,2,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Breast,,25,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Colon,,17,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Liver,,4,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Lung,,16,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Prostate,,8,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Rectum,,8,39.138222,-121.594363
2017,Yuba,Rideout Memorial Hospital,106580996,Stomach,,1,39.138222,-121.594363
2018,,Statewide,,Colon,,7641,,
2018,,Statewide,,Liver,,1616,,
2018,,Statewide,,Rectum,,3305,,
2018,,Statewide,,Brain,,3363,,
2018,,Statewide,,Prostate,,5332,,
2018,,Statewide,,Stomach,,969,,
2018,,Statewide,,Breast,,29349,,
2018,,Statewide,,Bladder,,938,,
2018,,Statewide,,Lung,,3183,,
2018,,Statewide,,Esophagus,,428,,
2018,,Statewide,,Pancreas,,1089,,
2018,Alameda,Alameda Hospital,106010735,Breast,,2,37.76266,-122.253991
2018,Alameda,Alameda Hospital,106010735,Colon,,3,37.76266,-122.253991
2018,Alameda,Alameda Hospital,106010735,Stomach,,1,37.76266,-122.253991
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Breast,,60,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Rectum,,3,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Stomach,,2,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Colon,,12,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Pancreas,,2,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Brain,,6,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Liver,,1,37.85645,-122.25743
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Prostate,,2,37.85645,-122.25743
2018,Alameda,Highland Hospital,106010846,Brain,,4,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Rectum,,11,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Stomach,,5,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Lung,,4,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Prostate,,17,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Breast,,37,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Bladder,,1,37.79925,-122.23138
2018,Alameda,Highland Hospital,106010846,Colon,,10,37.79925,-122.23138
2018,Alameda,Alta Bates Summit Medical Center,106010937,Liver,,9,37.82106,-122.26257
